cik,accession_number,name,url,size,last_modified,type_hint,picked,is_primary,exhibit_type
CIK0000001800,0001628280-24-005348,R68.htm,https://www.sec.gov/Archives/edgar/data/1800/000162828024005348/R68.htm,31231,2024-02-16 16:15:58,text.gif,False,False,
CIK0000001800,0001628280-24-005348,R69.htm,https://www.sec.gov/Archives/edgar/data/1800/000162828024005348/R69.htm,20258,2024-02-16 16:15:58,text.gif,False,False,
CIK0000001800,0001628280-24-005348,R7.htm,https://www.sec.gov/Archives/edgar/data/1800/000162828024005348/R7.htm,140679,2024-02-16 16:15:58,text.gif,False,False,
CIK0000001800,0001628280-24-005348,R70.htm,https://www.sec.gov/Archives/edgar/data/1800/000162828024005348/R70.htm,34917,2024-02-16 16:15:58,text.gif,False,False,
CIK0000001800,0001628280-24-005348,R71.htm,https://www.sec.gov/Archives/edgar/data/1800/000162828024005348/R71.htm,38203,2024-02-16 16:15:58,text.gif,False,False,
CIK0000001800,0001628280-24-005348,R72.htm,https://www.sec.gov/Archives/edgar/data/1800/000162828024005348/R72.htm,17551,2024-02-16 16:15:58,text.gif,False,False,
CIK0000001800,0001628280-24-005348,R73.htm,https://www.sec.gov/Archives/edgar/data/1800/000162828024005348/R73.htm,72784,2024-02-16 16:15:58,text.gif,False,False,
CIK0000001800,0001628280-24-005348,R74.htm,https://www.sec.gov/Archives/edgar/data/1800/000162828024005348/R74.htm,59152,2024-02-16 16:15:58,text.gif,False,False,
CIK0000001800,0001628280-24-005348,R75.htm,https://www.sec.gov/Archives/edgar/data/1800/000162828024005348/R75.htm,7286,2024-02-16 16:15:58,text.gif,False,False,
CIK0000001800,0001628280-24-005348,R76.htm,https://www.sec.gov/Archives/edgar/data/1800/000162828024005348/R76.htm,10153,2024-02-16 16:15:58,text.gif,False,False,
CIK0000001800,0001628280-24-005348,R77.htm,https://www.sec.gov/Archives/edgar/data/1800/000162828024005348/R77.htm,26760,2024-02-16 16:15:58,text.gif,False,False,
CIK0000001800,0001628280-24-005348,R78.htm,https://www.sec.gov/Archives/edgar/data/1800/000162828024005348/R78.htm,24438,2024-02-16 16:15:58,text.gif,False,False,
CIK0000001800,0001628280-24-005348,R79.htm,https://www.sec.gov/Archives/edgar/data/1800/000162828024005348/R79.htm,82024,2024-02-16 16:15:58,text.gif,False,False,
CIK0000001800,0001628280-24-005348,R8.htm,https://www.sec.gov/Archives/edgar/data/1800/000162828024005348/R8.htm,18111,2024-02-16 16:15:58,text.gif,False,False,
CIK0000001800,0001628280-24-005348,R80.htm,https://www.sec.gov/Archives/edgar/data/1800/000162828024005348/R80.htm,18965,2024-02-16 16:15:58,text.gif,False,False,
CIK0000001800,0001628280-24-005348,R81.htm,https://www.sec.gov/Archives/edgar/data/1800/000162828024005348/R81.htm,27073,2024-02-16 16:15:58,text.gif,False,False,
CIK0000001800,0001628280-24-005348,R82.htm,https://www.sec.gov/Archives/edgar/data/1800/000162828024005348/R82.htm,34505,2024-02-16 16:15:58,text.gif,False,False,
CIK0000001800,0001628280-24-005348,R83.htm,https://www.sec.gov/Archives/edgar/data/1800/000162828024005348/R83.htm,28422,2024-02-16 16:15:58,text.gif,False,False,
CIK0000001800,0001628280-24-005348,R84.htm,https://www.sec.gov/Archives/edgar/data/1800/000162828024005348/R84.htm,35056,2024-02-16 16:15:58,text.gif,False,False,
CIK0000001800,0001628280-24-005348,R85.htm,https://www.sec.gov/Archives/edgar/data/1800/000162828024005348/R85.htm,17565,2024-02-16 16:15:58,text.gif,False,False,
CIK0000001800,0001628280-24-005348,R86.htm,https://www.sec.gov/Archives/edgar/data/1800/000162828024005348/R86.htm,25620,2024-02-16 16:15:58,text.gif,False,False,
CIK0000001800,0001628280-24-005348,R87.htm,https://www.sec.gov/Archives/edgar/data/1800/000162828024005348/R87.htm,35872,2024-02-16 16:15:58,text.gif,False,False,
CIK0000001800,0001628280-24-005348,R88.htm,https://www.sec.gov/Archives/edgar/data/1800/000162828024005348/R88.htm,33482,2024-02-16 16:15:58,text.gif,False,False,
CIK0000001800,0001628280-24-005348,R89.htm,https://www.sec.gov/Archives/edgar/data/1800/000162828024005348/R89.htm,25195,2024-02-16 16:15:58,text.gif,False,False,
CIK0000001800,0001628280-24-005348,R9.htm,https://www.sec.gov/Archives/edgar/data/1800/000162828024005348/R9.htm,61802,2024-02-16 16:15:58,text.gif,False,False,
CIK0000001800,0001628280-24-005348,R90.htm,https://www.sec.gov/Archives/edgar/data/1800/000162828024005348/R90.htm,24548,2024-02-16 16:15:58,text.gif,False,False,
CIK0000001800,0001628280-24-005348,R91.htm,https://www.sec.gov/Archives/edgar/data/1800/000162828024005348/R91.htm,6758,2024-02-16 16:15:58,text.gif,False,False,
CIK0000001800,0001628280-24-005348,R92.htm,https://www.sec.gov/Archives/edgar/data/1800/000162828024005348/R92.htm,10515,2024-02-16 16:15:58,text.gif,False,False,
CIK0000001800,0001628280-24-005348,report.css,https://www.sec.gov/Archives/edgar/data/1800/000162828024005348/report.css,2768,2024-02-16 16:15:58,text.gif,False,False,
CIK0000001800,0001628280-24-005348,Show.js,https://www.sec.gov/Archives/edgar/data/1800/000162828024005348/Show.js,1086,2024-02-16 16:15:58,text.gif,False,False,
CIK0000001800,0001104659-24-020156,0001104659-24-020156-index-headers.html,https://www.sec.gov/Archives/edgar/data/1800/000110465924020156/0001104659-24-020156-index-headers.html,,2024-02-13 16:55:58,text.gif,False,False,
CIK0000001800,0001104659-24-020156,0001104659-24-020156-index.html,https://www.sec.gov/Archives/edgar/data/1800/000110465924020156/0001104659-24-020156-index.html,,2024-02-13 16:55:58,text.gif,False,False,
CIK0000001800,0001104659-24-020156,0001104659-24-020156.txt,https://www.sec.gov/Archives/edgar/data/1800/000110465924020156/0001104659-24-020156.txt,,2024-02-13 16:55:58,text.gif,False,False,
CIK0000001800,0001104659-24-020156,tv0163-abbottlaboratories.htm,https://www.sec.gov/Archives/edgar/data/1800/000110465924020156/tv0163-abbottlaboratories.htm,11472,2024-02-13 16:55:58,text.gif,True,True,
CIK0000001800,0001415889-24-002080,0001415889-24-002080-index-headers.html,https://www.sec.gov/Archives/edgar/data/1800/000141588924002080/0001415889-24-002080-index-headers.html,,2024-01-31 17:30:57,text.gif,True,True,
CIK0000001800,0001415889-24-002080,0001415889-24-002080-index.html,https://www.sec.gov/Archives/edgar/data/1800/000141588924002080/0001415889-24-002080-index.html,,2024-01-31 17:30:57,text.gif,False,False,
CIK0000001800,0001415889-24-002080,0001415889-24-002080.txt,https://www.sec.gov/Archives/edgar/data/1800/000141588924002080/0001415889-24-002080.txt,,2024-01-31 17:30:57,text.gif,False,False,
CIK0000001800,0001415889-24-002080,form4-01312024_100152.xml,https://www.sec.gov/Archives/edgar/data/1800/000141588924002080/form4-01312024_100152.xml,12344,2024-01-31 17:30:57,text.gif,False,False,
CIK0000001800,0001104659-24-007725,0001104659-24-007725-index-headers.html,https://www.sec.gov/Archives/edgar/data/1800/000110465924007725/0001104659-24-007725-index-headers.html,,2024-01-29 16:10:51,text.gif,False,False,
CIK0000001800,0001104659-24-007725,0001104659-24-007725-index.html,https://www.sec.gov/Archives/edgar/data/1800/000110465924007725/0001104659-24-007725-index.html,,2024-01-29 16:10:51,text.gif,False,False,
CIK0000001800,0001104659-24-007725,0001104659-24-007725.txt,https://www.sec.gov/Archives/edgar/data/1800/000110465924007725/0001104659-24-007725.txt,,2024-01-29 16:10:51,text.gif,False,False,
CIK0000001800,0001104659-24-007725,0001104659-24-007725-xbrl.zip,https://www.sec.gov/Archives/edgar/data/1800/000110465924007725/0001104659-24-007725-xbrl.zip,14716,2024-01-29 16:10:51,compressed.gif,False,False,
CIK0000001800,0001104659-24-007725,abt-20240129.xsd,https://www.sec.gov/Archives/edgar/data/1800/000110465924007725/abt-20240129.xsd,3369,2024-01-29 16:10:51,text.gif,False,False,
CIK0000001800,0001104659-24-007725,abt-20240129_def.xml,https://www.sec.gov/Archives/edgar/data/1800/000110465924007725/abt-20240129_def.xml,28284,2024-01-29 16:10:51,text.gif,False,False,
CIK0000001800,0001104659-24-007725,abt-20240129_lab.xml,https://www.sec.gov/Archives/edgar/data/1800/000110465924007725/abt-20240129_lab.xml,37481,2024-01-29 16:10:51,text.gif,False,False,
CIK0000001800,0001104659-24-007725,abt-20240129_pre.xml,https://www.sec.gov/Archives/edgar/data/1800/000110465924007725/abt-20240129_pre.xml,26508,2024-01-29 16:10:51,text.gif,False,False,
CIK0000001800,0001104659-24-007725,FilingSummary.xml,https://www.sec.gov/Archives/edgar/data/1800/000110465924007725/FilingSummary.xml,1670,2024-01-29 16:10:51,text.gif,False,False,
CIK0000001800,0001104659-24-007725,Financial_Report.xlsx,https://www.sec.gov/Archives/edgar/data/1800/000110465924007725/Financial_Report.xlsx,5832,2024-01-29 16:10:51,text.gif,False,False,
CIK0000001800,0001104659-24-007725,MetaLinks.json,https://www.sec.gov/Archives/edgar/data/1800/000110465924007725/MetaLinks.json,42908,2024-01-29 16:10:51,text.gif,False,False,
CIK0000001800,0001104659-24-007725,R1.htm,https://www.sec.gov/Archives/edgar/data/1800/000110465924007725/R1.htm,43157,2024-01-29 16:10:51,text.gif,False,False,
CIK0000001800,0001104659-24-007725,report.css,https://www.sec.gov/Archives/edgar/data/1800/000110465924007725/report.css,2767,2024-01-29 16:10:51,text.gif,False,False,
CIK0000001800,0001104659-24-007725,Show.js,https://www.sec.gov/Archives/edgar/data/1800/000110465924007725/Show.js,1084,2024-01-29 16:10:51,text.gif,False,False,
CIK0000001800,0001104659-24-007725,tm244188d1_8k.htm,https://www.sec.gov/Archives/edgar/data/1800/000110465924007725/tm244188d1_8k.htm,33106,2024-01-29 16:10:51,text.gif,True,True,
CIK0000001800,0001104659-24-007725,tm244188d1_8k_htm.xml,https://www.sec.gov/Archives/edgar/data/1800/000110465924007725/tm244188d1_8k_htm.xml,5559,2024-01-29 16:10:51,text.gif,False,False,
CIK0000001800,0001973141-24-000050,0001973141-24-000050-index-headers.html,https://www.sec.gov/Archives/edgar/data/1800/000197314124000050/0001973141-24-000050-index-headers.html,,2024-01-29 16:04:19,text.gif,True,True,
CIK0000001800,0001973141-24-000050,0001973141-24-000050-index.html,https://www.sec.gov/Archives/edgar/data/1800/000197314124000050/0001973141-24-000050-index.html,,2024-01-29 16:04:19,text.gif,False,False,
CIK0000001800,0001973141-24-000050,0001973141-24-000050.txt,https://www.sec.gov/Archives/edgar/data/1800/000197314124000050/0001973141-24-000050.txt,,2024-01-29 16:04:19,text.gif,False,False,
CIK0000001800,0001973141-24-000050,primary_doc.xml,https://www.sec.gov/Archives/edgar/data/1800/000197314124000050/primary_doc.xml,3706,2024-01-29 16:04:19,text.gif,False,False,
CIK0000001800,0001086364-24-004264,0001086364-24-004264-index-headers.html,https://www.sec.gov/Archives/edgar/data/1800/000108636424004264/0001086364-24-004264-index-headers.html,,2024-01-26 11:49:38,text.gif,True,True,
CIK0000001800,0001086364-24-004264,0001086364-24-004264-index.html,https://www.sec.gov/Archives/edgar/data/1800/000108636424004264/0001086364-24-004264-index.html,,2024-01-26 11:49:38,text.gif,False,False,
CIK0000001800,0001086364-24-004264,0001086364-24-004264.txt,https://www.sec.gov/Archives/edgar/data/1800/000108636424004264/0001086364-24-004264.txt,,2024-01-26 11:49:38,text.gif,False,False,
CIK0000001800,0001086364-24-004264,us0028241000_012624.txt,https://www.sec.gov/Archives/edgar/data/1800/000108636424004264/us0028241000_012624.txt,12054,2024-01-26 11:49:38,text.gif,False,False,
CIK0000001800,0001628280-24-002009,0001628280-24-002009-index-headers.html,https://www.sec.gov/Archives/edgar/data/1800/000162828024002009/0001628280-24-002009-index-headers.html,,2024-01-24 07:36:44,text.gif,False,False,
CIK0000001800,0001628280-24-002009,0001628280-24-002009-index.html,https://www.sec.gov/Archives/edgar/data/1800/000162828024002009/0001628280-24-002009-index.html,,2024-01-24 07:36:44,text.gif,False,False,
CIK0000001800,0001628280-24-002009,0001628280-24-002009.txt,https://www.sec.gov/Archives/edgar/data/1800/000162828024002009/0001628280-24-002009.txt,,2024-01-24 07:36:44,text.gif,False,False,
CIK0000001800,0001628280-24-002009,0001628280-24-002009-xbrl.zip,https://www.sec.gov/Archives/edgar/data/1800/000162828024002009/0001628280-24-002009-xbrl.zip,43872,2024-01-24 07:36:44,compressed.gif,False,False,
CIK0000001800,0001628280-24-002009,abbottlogo.jpg,https://www.sec.gov/Archives/edgar/data/1800/000162828024002009/abbottlogo.jpg,7384,2024-01-24 07:36:44,image2.gif,False,False,
CIK0000001800,0001628280-24-002009,abt-2023q4xexhibitx991.htm,https://www.sec.gov/Archives/edgar/data/1800/000162828024002009/abt-2023q4xexhibitx991.htm,873268,2024-01-24 07:36:44,text.gif,True,True,
CIK0000001800,0001628280-24-002009,abt-20240124.htm,https://www.sec.gov/Archives/edgar/data/1800/000162828024002009/abt-20240124.htm,28619,2024-01-24 07:36:44,text.gif,False,False,
CIK0000001800,0001628280-24-002009,abt-20240124.xsd,https://www.sec.gov/Archives/edgar/data/1800/000162828024002009/abt-20240124.xsd,2255,2024-01-24 07:36:44,text.gif,False,False,
CIK0000001800,0001628280-24-002009,abt-20240124_def.xml,https://www.sec.gov/Archives/edgar/data/1800/000162828024002009/abt-20240124_def.xml,15227,2024-01-24 07:36:44,text.gif,False,False,
CIK0000001800,0001628280-24-002009,abt-20240124_htm.xml,https://www.sec.gov/Archives/edgar/data/1800/000162828024002009/abt-20240124_htm.xml,4118,2024-01-24 07:36:44,text.gif,False,False,
CIK0000001800,0001628280-24-002009,abt-20240124_lab.xml,https://www.sec.gov/Archives/edgar/data/1800/000162828024002009/abt-20240124_lab.xml,29504,2024-01-24 07:36:44,text.gif,False,False,
CIK0000001800,0001628280-24-002009,abt-20240124_pre.xml,https://www.sec.gov/Archives/edgar/data/1800/000162828024002009/abt-20240124_pre.xml,15946,2024-01-24 07:36:44,text.gif,False,False,
CIK0000001800,0001628280-24-002009,FilingSummary.xml,https://www.sec.gov/Archives/edgar/data/1800/000162828024002009/FilingSummary.xml,1648,2024-01-24 07:36:44,text.gif,False,False,
CIK0000001800,0001628280-24-002009,Financial_Report.xlsx,https://www.sec.gov/Archives/edgar/data/1800/000162828024002009/Financial_Report.xlsx,5802,2024-01-24 07:36:44,text.gif,False,False,
CIK0000001800,0001628280-24-002009,MetaLinks.json,https://www.sec.gov/Archives/edgar/data/1800/000162828024002009/MetaLinks.json,20083,2024-01-24 07:36:44,text.gif,False,False,
CIK0000001800,0001628280-24-002009,R1.htm,https://www.sec.gov/Archives/edgar/data/1800/000162828024002009/R1.htm,42105,2024-01-24 07:36:44,text.gif,False,False,
CIK0000001800,0001628280-24-002009,report.css,https://www.sec.gov/Archives/edgar/data/1800/000162828024002009/report.css,2767,2024-01-24 07:36:44,text.gif,False,False,
CIK0000001800,0001628280-24-002009,Show.js,https://www.sec.gov/Archives/edgar/data/1800/000162828024002009/Show.js,1085,2024-01-24 07:36:44,text.gif,False,False,
CIK0000001800,0001415889-24-000367,0001415889-24-000367-index-headers.html,https://www.sec.gov/Archives/edgar/data/1800/000141588924000367/0001415889-24-000367-index-headers.html,,2024-01-03 17:38:24,text.gif,True,True,
CIK0000001800,0001415889-24-000367,0001415889-24-000367-index.html,https://www.sec.gov/Archives/edgar/data/1800/000141588924000367/0001415889-24-000367-index.html,,2024-01-03 17:38:24,text.gif,False,False,
CIK0000001800,0001415889-24-000367,0001415889-24-000367.txt,https://www.sec.gov/Archives/edgar/data/1800/000141588924000367/0001415889-24-000367.txt,,2024-01-03 17:38:24,text.gif,False,False,
CIK0000001800,0001415889-24-000367,form4-01032024_100108.xml,https://www.sec.gov/Archives/edgar/data/1800/000141588924000367/form4-01032024_100108.xml,4253,2024-01-03 17:38:24,text.gif,False,False,
CIK0000001800,0001415889-24-000362,0001415889-24-000362-index-headers.html,https://www.sec.gov/Archives/edgar/data/1800/000141588924000362/0001415889-24-000362-index-headers.html,,2024-01-03 17:33:04,text.gif,True,True,
CIK0000001800,0001415889-24-000362,0001415889-24-000362-index.html,https://www.sec.gov/Archives/edgar/data/1800/000141588924000362/0001415889-24-000362-index.html,,2024-01-03 17:33:04,text.gif,False,False,
CIK0000001800,0001415889-24-000362,0001415889-24-000362.txt,https://www.sec.gov/Archives/edgar/data/1800/000141588924000362/0001415889-24-000362.txt,,2024-01-03 17:33:04,text.gif,False,False,
CIK0000001800,0001415889-24-000362,form4-01032024_100152.xml,https://www.sec.gov/Archives/edgar/data/1800/000141588924000362/form4-01032024_100152.xml,4202,2024-01-03 17:33:04,text.gif,False,False,
CIK0000001800,0001415889-24-000361,0001415889-24-000361-index-headers.html,https://www.sec.gov/Archives/edgar/data/1800/000141588924000361/0001415889-24-000361-index-headers.html,,2024-01-03 17:30:46,text.gif,True,True,
CIK0000001800,0001415889-24-000361,0001415889-24-000361-index.html,https://www.sec.gov/Archives/edgar/data/1800/000141588924000361/0001415889-24-000361-index.html,,2024-01-03 17:30:46,text.gif,False,False,
CIK0000001800,0001415889-24-000361,0001415889-24-000361.txt,https://www.sec.gov/Archives/edgar/data/1800/000141588924000361/0001415889-24-000361.txt,,2024-01-03 17:30:46,text.gif,False,False,
CIK0000001800,0001415889-24-000361,form4-01032024_100135.xml,https://www.sec.gov/Archives/edgar/data/1800/000141588924000361/form4-01032024_100135.xml,4267,2024-01-03 17:30:46,text.gif,False,False,
CIK0000001800,0001415889-24-000359,0001415889-24-000359-index-headers.html,https://www.sec.gov/Archives/edgar/data/1800/000141588924000359/0001415889-24-000359-index-headers.html,,2024-01-03 17:28:37,text.gif,True,True,
CIK0000001800,0001415889-24-000359,0001415889-24-000359-index.html,https://www.sec.gov/Archives/edgar/data/1800/000141588924000359/0001415889-24-000359-index.html,,2024-01-03 17:28:37,text.gif,False,False,
CIK0000001800,0001415889-24-000359,0001415889-24-000359.txt,https://www.sec.gov/Archives/edgar/data/1800/000141588924000359/0001415889-24-000359.txt,,2024-01-03 17:28:37,text.gif,False,False,
CIK0000001800,0001415889-24-000359,form4-01032024_100123.xml,https://www.sec.gov/Archives/edgar/data/1800/000141588924000359/form4-01032024_100123.xml,4254,2024-01-03 17:28:37,text.gif,False,False,
CIK0000001800,0001415889-23-016642,0001415889-23-016642-index-headers.html,https://www.sec.gov/Archives/edgar/data/1800/000141588923016642/0001415889-23-016642-index-headers.html,,2023-12-18 17:36:27,text.gif,True,True,
CIK0000001800,0001415889-23-016642,0001415889-23-016642-index.html,https://www.sec.gov/Archives/edgar/data/1800/000141588923016642/0001415889-23-016642-index.html,,2023-12-18 17:36:27,text.gif,False,False,
CIK0000001800,0001415889-23-016642,0001415889-23-016642.txt,https://www.sec.gov/Archives/edgar/data/1800/000141588923016642/0001415889-23-016642.txt,,2023-12-18 17:36:27,text.gif,False,False,
CIK0000001800,0001415889-23-016642,form4-12182023_101216.xml,https://www.sec.gov/Archives/edgar/data/1800/000141588923016642/form4-12182023_101216.xml,7010,2023-12-18 17:36:27,text.gif,False,False,
CIK0000001800,0001973141-23-000342,0001973141-23-000342-index-headers.html,https://www.sec.gov/Archives/edgar/data/1800/000197314123000342/0001973141-23-000342-index-headers.html,,2023-12-14 16:07:50,text.gif,True,True,
CIK0000001800,0001973141-23-000342,0001973141-23-000342-index.html,https://www.sec.gov/Archives/edgar/data/1800/000197314123000342/0001973141-23-000342-index.html,,2023-12-14 16:07:50,text.gif,False,False,
CIK0000001800,0001973141-23-000342,0001973141-23-000342.txt,https://www.sec.gov/Archives/edgar/data/1800/000197314123000342/0001973141-23-000342.txt,,2023-12-14 16:07:50,text.gif,False,False,
CIK0000001800,0001973141-23-000342,primary_doc.xml,https://www.sec.gov/Archives/edgar/data/1800/000197314123000342/primary_doc.xml,3029,2023-12-14 16:07:50,text.gif,False,False,
CIK0000001800,0001628280-23-035957,0001628280-23-035957-index-headers.html,https://www.sec.gov/Archives/edgar/data/1800/000162828023035957/0001628280-23-035957-index-headers.html,,2023-11-01 16:07:32,text.gif,False,False,
CIK0000001800,0001628280-23-035957,0001628280-23-035957-index.html,https://www.sec.gov/Archives/edgar/data/1800/000162828023035957/0001628280-23-035957-index.html,,2023-11-01 16:07:32,text.gif,False,False,
CIK0000001800,0001628280-23-035957,0001628280-23-035957.txt,https://www.sec.gov/Archives/edgar/data/1800/000162828023035957/0001628280-23-035957.txt,,2023-11-01 16:07:32,text.gif,False,False,
CIK0000001800,0001628280-23-035957,0001628280-23-035957-xbrl.zip,https://www.sec.gov/Archives/edgar/data/1800/000162828023035957/0001628280-23-035957-xbrl.zip,208735,2023-11-01 16:07:32,compressed.gif,False,False,
CIK0000001800,0001628280-23-035957,abt-20230930.htm,https://www.sec.gov/Archives/edgar/data/1800/000162828023035957/abt-20230930.htm,1424126,2023-11-01 16:07:32,text.gif,False,False,
CIK0000001800,0001628280-23-035957,abt-20230930.xsd,https://www.sec.gov/Archives/edgar/data/1800/000162828023035957/abt-20230930.xsd,44102,2023-11-01 16:07:32,text.gif,False,False,
CIK0000001800,0001628280-23-035957,abt-20230930_cal.xml,https://www.sec.gov/Archives/edgar/data/1800/000162828023035957/abt-20230930_cal.xml,68426,2023-11-01 16:07:32,text.gif,False,False,
CIK0000001800,0001628280-23-035957,abt-20230930_def.xml,https://www.sec.gov/Archives/edgar/data/1800/000162828023035957/abt-20230930_def.xml,259587,2023-11-01 16:07:32,text.gif,False,False,
CIK0000001800,0001628280-23-035957,abt-20230930_htm.xml,https://www.sec.gov/Archives/edgar/data/1800/000162828023035957/abt-20230930_htm.xml,1520142,2023-11-01 16:07:32,text.gif,False,False,
CIK0000001800,0001628280-23-035957,abt-20230930_lab.xml,https://www.sec.gov/Archives/edgar/data/1800/000162828023035957/abt-20230930_lab.xml,586873,2023-11-01 16:07:32,text.gif,False,False,
CIK0000001800,0001628280-23-035957,abt-20230930_pre.xml,https://www.sec.gov/Archives/edgar/data/1800/000162828023035957/abt-20230930_pre.xml,386418,2023-11-01 16:07:32,text.gif,False,False,
CIK0000001800,0001628280-23-035957,FilingSummary.xml,https://www.sec.gov/Archives/edgar/data/1800/000162828023035957/FilingSummary.xml,34872,2023-11-01 16:07:32,text.gif,False,False,
CIK0000001800,0001628280-23-035957,Financial_Report.xlsx,https://www.sec.gov/Archives/edgar/data/1800/000162828023035957/Financial_Report.xlsx,88596,2023-11-01 16:07:32,text.gif,False,False,
CIK0000001800,0001628280-23-035957,MetaLinks.json,https://www.sec.gov/Archives/edgar/data/1800/000162828023035957/MetaLinks.json,771274,2023-11-01 16:07:32,text.gif,False,False,
CIK0000001800,0001628280-23-035957,q3202310qex311.htm,https://www.sec.gov/Archives/edgar/data/1800/000162828023035957/q3202310qex311.htm,9495,2023-11-01 16:07:32,text.gif,True,True,
CIK0000001800,0001628280-23-035957,q3202310qex312.htm,https://www.sec.gov/Archives/edgar/data/1800/000162828023035957/q3202310qex312.htm,9482,2023-11-01 16:07:32,text.gif,False,False,
CIK0000001800,0001628280-23-035957,q3202310qex321.htm,https://www.sec.gov/Archives/edgar/data/1800/000162828023035957/q3202310qex321.htm,5193,2023-11-01 16:07:32,text.gif,False,False,
CIK0000001800,0001628280-23-035957,q3202310qex322.htm,https://www.sec.gov/Archives/edgar/data/1800/000162828023035957/q3202310qex322.htm,4988,2023-11-01 16:07:32,text.gif,False,False,
CIK0000001800,0001628280-23-035957,R1.htm,https://www.sec.gov/Archives/edgar/data/1800/000162828023035957/R1.htm,54206,2023-11-01 16:07:32,text.gif,False,False,
CIK0000001800,0001628280-23-035957,R10.htm,https://www.sec.gov/Archives/edgar/data/1800/000162828023035957/R10.htm,6326,2023-11-01 16:07:32,text.gif,False,False,
CIK0000001800,0001628280-23-035957,R11.htm,https://www.sec.gov/Archives/edgar/data/1800/000162828023035957/R11.htm,14549,2023-11-01 16:07:32,text.gif,False,False,
CIK0000001800,0001628280-23-035957,R12.htm,https://www.sec.gov/Archives/edgar/data/1800/000162828023035957/R12.htm,165031,2023-11-01 16:07:32,text.gif,False,False,
CIK0000001800,0001628280-23-035957,R13.htm,https://www.sec.gov/Archives/edgar/data/1800/000162828023035957/R13.htm,19806,2023-11-01 16:07:32,text.gif,False,False,
CIK0000001800,0001628280-23-035957,R14.htm,https://www.sec.gov/Archives/edgar/data/1800/000162828023035957/R14.htm,53388,2023-11-01 16:07:32,text.gif,False,False,
CIK0000001800,0001628280-23-035957,R15.htm,https://www.sec.gov/Archives/edgar/data/1800/000162828023035957/R15.htm,7746,2023-11-01 16:07:32,text.gif,False,False,
CIK0000001800,0001628280-23-035957,R16.htm,https://www.sec.gov/Archives/edgar/data/1800/000162828023035957/R16.htm,8279,2023-11-01 16:07:32,text.gif,False,False,
CIK0000001800,0001628280-23-035957,R17.htm,https://www.sec.gov/Archives/edgar/data/1800/000162828023035957/R17.htm,11518,2023-11-01 16:07:32,text.gif,False,False,
CIK0000001800,0001628280-23-035957,R18.htm,https://www.sec.gov/Archives/edgar/data/1800/000162828023035957/R18.htm,13467,2023-11-01 16:07:32,text.gif,False,False,
CIK0000001800,0001628280-23-035957,R19.htm,https://www.sec.gov/Archives/edgar/data/1800/000162828023035957/R19.htm,8781,2023-11-01 16:07:32,text.gif,False,False,
CIK0000001800,0001628280-23-035957,R2.htm,https://www.sec.gov/Archives/edgar/data/1800/000162828023035957/R2.htm,79212,2023-11-01 16:07:32,text.gif,False,False,
CIK0000001800,0001628280-23-035957,R20.htm,https://www.sec.gov/Archives/edgar/data/1800/000162828023035957/R20.htm,124007,2023-11-01 16:07:32,text.gif,False,False,
CIK0000001800,0001628280-23-035957,R21.htm,https://www.sec.gov/Archives/edgar/data/1800/000162828023035957/R21.htm,7243,2023-11-01 16:07:32,text.gif,False,False,
CIK0000001800,0001628280-23-035957,R22.htm,https://www.sec.gov/Archives/edgar/data/1800/000162828023035957/R22.htm,44425,2023-11-01 16:07:32,text.gif,False,False,
CIK0000001800,0001628280-23-035957,R23.htm,https://www.sec.gov/Archives/edgar/data/1800/000162828023035957/R23.htm,11512,2023-11-01 16:07:32,text.gif,False,False,
CIK0000001800,0001628280-23-035957,R24.htm,https://www.sec.gov/Archives/edgar/data/1800/000162828023035957/R24.htm,66519,2023-11-01 16:07:32,text.gif,False,False,
CIK0000001800,0001628280-23-035957,R25.htm,https://www.sec.gov/Archives/edgar/data/1800/000162828023035957/R25.htm,4705,2023-11-01 16:07:32,text.gif,False,False,
CIK0000001800,0001628280-23-035957,R26.htm,https://www.sec.gov/Archives/edgar/data/1800/000162828023035957/R26.htm,160701,2023-11-01 16:07:32,text.gif,False,False,
CIK0000001800,0001628280-23-035957,R27.htm,https://www.sec.gov/Archives/edgar/data/1800/000162828023035957/R27.htm,17550,2023-11-01 16:07:32,text.gif,False,False,
CIK0000001800,0001628280-23-035957,R28.htm,https://www.sec.gov/Archives/edgar/data/1800/000162828023035957/R28.htm,52233,2023-11-01 16:07:32,text.gif,False,False,
CIK0000001800,0001628280-23-035957,R29.htm,https://www.sec.gov/Archives/edgar/data/1800/000162828023035957/R29.htm,9800,2023-11-01 16:07:32,text.gif,False,False,
CIK0000001800,0001628280-23-035957,R3.htm,https://www.sec.gov/Archives/edgar/data/1800/000162828023035957/R3.htm,44879,2023-11-01 16:07:32,text.gif,False,False,
CIK0000001800,0001628280-23-035957,R30.htm,https://www.sec.gov/Archives/edgar/data/1800/000162828023035957/R30.htm,11819,2023-11-01 16:07:32,text.gif,False,False,
CIK0000001800,0001628280-23-035957,R31.htm,https://www.sec.gov/Archives/edgar/data/1800/000162828023035957/R31.htm,125666,2023-11-01 16:07:32,text.gif,False,False,
CIK0000001800,0001628280-23-035957,R32.htm,https://www.sec.gov/Archives/edgar/data/1800/000162828023035957/R32.htm,42796,2023-11-01 16:07:32,text.gif,False,False,
